"User-ID";"ISBN";"Book-Rating"
"278418";"0380714752";"0"
"278418";"0380716356";"0"
"278418";"0380720132";"0"
"278418";"0380724383";"0"
"278418";"0380724898";"0"
"278418";"0380725584";"0"
"278418";"0380725703";"0"
"278418";"0380727293";"0"
"278418";"0380727951";"0"
"278418";"0380732521";"0"
"278418";"0380755203";"0"
"278418";"0380755858";"0"
"278418";"0380758733";"0"
"278418";"038075892X";"0"
"278418";"0380761165";"0"
"278418";"0380761203";"0"
"278418";"0380761483";"0"
"278418";"0380765195";"0"
"278418";"038076587X";"0"
"278418";"0380766078";"0"
"278418";"0380766450";"0"
"278418";"038076654X";"0"
"278418";"0380770938";"0"
"278418";"0380773732";"0"
"278418";"0380775263";"0"
"278418";"0380782332";"0"
"278418";"0380787458";"0"
"278418";"0380789035";"0"
"278418";"038078906X";"0"
"278418";"0380794802";"0"
"278418";"0380797542";"0"
"278418";"0380803682";"0"
"278418";"0380814862";"0"
"278418";"0380817624";"0"
"278418";"038082180X";"0"
"278418";"0380834510";"0"
"278418";"0380880547";"0"
"278418";"0380892847";"0"
"278418";"0380898179";"0"
"278418";"0380899590";"0"
"278418";"038097391X";"5"
"278418";"0381900568";"0"
"278418";"0382094441";"0"
"278418";"0385011571";"0"
"278418";"0385025866";"0"
"278418";"0385143184";"0"
"278418";"0385152922";"0"
"278418";"0385190697";"0"
"278418";"0385239262";"0"
"278418";"0385245793";"0"
"278418";"0385265700";"0"
"278418";"0385293631";"0"
"278418";"0385299095";"0"
"278418";"0385299109";"0"
"278418";"0385304900";"0"
"278418";"0385306032";"0"
"278418";"0385306059";"0"
"278418";"0385312709";"0"
"278418";"0385320329";"4"
"278418";"0385320825";"0"
"278418";"0385323921";"0"
"278418";"0385414587";"0"
"278418";"0385419902";"0"
"278418";"0385420161";"0"
"278418";"0385468784";"0"
"278418";"038546973X";"0"
"278418";"038547024X";"0"
"278418";"0385474547";"0"
"278418";"0385483643";"0"
"278418";"0385489935";"0"
"278418";"038549081X";"0"
"278418";"0385490992";"0"
"278418";"0385492081";"0"
"278418";"0385498179";"0"
"278418";"038550120X";"0"
"278418";"0385722206";"0"
"278418";"0393035433";"0"
"278418";"0393964493";"0"
"278418";"0394020189";"0"
"278418";"0394174461";"0"
"278418";"0394334248";"0"
"278418";"0394363051";"0"
"278418";"0394516729";"0"
"278418";"0394517989";"0"
"278418";"0394543394";"0"
"278418";"0394553837";"0"
"278418";"0394565762";"0"
"278418";"0394569644";"0"
"278418";"0394588215";"0"
"278418";"0394702956";"0"
"278418";"0394755235";"0"
"278418";"0394800133";"0"
"278418";"0394800168";"10"
"278418";"0394800303";"0"
"278418";"0394800907";"0"
"278418";"0394805666";"0"
"278418";"039480967X";"0"
"278418";"0394820371";"8"
"278418";"0394822412";"0"
"278418";"0394823249";"0"
"278418";"0394825225";"0"
"278418";"0394825519";"0"
"278418";"0394825527";"0"
"278418";"0394826175";"0"
"278418";"0394826256";"0"
"278418";"0394826264";"0"
"278418";"0394826639";"0"
"278418";"0394826817";"0"
"278418";"0394826833";"0"
"278418";"0394826949";"0"
"278418";"0394827988";"0"
"278418";"0394828186";"0"
"278418";"0394829239";"0"
"278418";"0394829565";"0"
"278418";"0394830199";"0"
"278418";"0394831292";"0"
"278418";"0394832434";"0"
"278418";"0394832639";"0"
"278418";"0394832647";"0"
"278418";"0394832655";"0"
"278418";"0394832663";"0"
"278418";"0394834569";"0"
"278418";"0394834852";"0"
"278418";"0394835638";"0"
"278418";"0394837363";"0"
"278418";"0394839579";"0"
"278418";"0394840496";"0"
"278418";"0394840704";"0"
"278418";"0394840771";"0"
"278418";"0394844483";"0"
"278418";"0394845668";"0"
"278418";"0394848195";"0"
"278418";"0394848365";"0"
"278418";"0394848381";"0"
"278418";"0394848705";"0"
"278418";"0394849558";"0"
"278418";"0394849612";"0"
"278418";"0394849736";"0"
"278418";"0394851323";"0"
"278418";"0394854438";"0"
"278418";"0394855175";"0"
"278418";"0394856392";"0"
"278418";"0394859170";"0"
"278418";"0394859219";"0"
"278418";"0394859235";"0"
"278418";"039485926X";"0"
"278418";"0394861272";"0"
"278418";"039486154X";"0"
"278418";"0394863461";"0"
"278418";"0394863895";"0"
"278418";"0394865707";"0"
"278418";"0394865871";"0"
"278418";"0394867297";"0"
"278418";"0394868838";"0"
"278418";"039487062X";"0"
"278418";"0394872177";"0"
"278418";"0394873319";"0"
"278418";"0394873335";"0"
"278418";"039487336X";"0"
"278418";"0394873378";"0"
"278418";"0394878639";"0"
"278418";"0394886682";"0"
"278418";"0394886690";"0"
"278418";"0394888103";"0"
"278418";"0394890604";"0"
"278418";"0394891260";"0"
"278418";"0394894359";"0"
"278418";"039489460X";"0"
"278418";"0394894758";"0"
"278418";"0394895711";"0"
"278418";"0394896254";"0"
"278418";"0394896955";"0"
"278418";"039489748X";"0"
"278418";"0394899636";"0"
"278418";"0394900901";"0"
"278418";"0394971965";"0"
"278418";"0394979087";"0"
"278418";"0394996038";"0"
"278418";"0395120446";"0"
"278418";"0395174449";"0"
"278418";"0395278171";"0"
"278418";"0395297583";"0"
"278418";"0395368952";"0"
"278418";"039537605X";"0"
"278418";"0395376076";"0"
"278418";"0395376084";"0"
"278418";"0395376092";"0"
"278418";"0395376106";"0"
"278418";"0395376114";"0"
"278418";"0395376122";"0"
"278418";"0395376130";"0"
"278418";"0395425069";"0"
"278418";"0395437822";"0"
"278418";"0395551471";"0"
"278418";"0395551552";"0"
"278418";"0395551579";"0"
"278418";"0395551633";"0"
"278418";"039555165X";"0"
"278418";"0395551749";"0"
"278418";"0395644828";"0"
"278418";"0395668417";"0"
"278418";"0395681863";"9"
"278418";"0395681871";"0"
"278418";"0395689651";"0"
"278418";"0395707390";"0"
"278418";"0395710464";"0"
"278418";"0395755158";"0"
"278418";"0396087213";"0"
"278418";"0397316372";"0"
"278418";"0397318804";"0"
"278418";"0397320515";"0"
"278418";"0397541678";"0"
"278418";"0399122400";"4"
"278418";"0399131418";"0"
"278418";"0399134883";"8"
"278418";"0399136118";"0"
"278418";"0399137734";"0"
"278418";"0399138684";"0"
"278418";"0399138900";"0"
"278418";"039913932X";"0"
"278418";"0399139974";"0"
"278418";"0399207279";"0"
"278418";"0399208704";"0"
"278418";"0399213503";"0"
"278418";"0399215697";"0"
"278418";"0399217851";"0"
"278418";"0399228179";"0"
"278418";"039923568X";"0"
"278418";"0399517375";"0"
"278418";"039961110X";"0"
"278418";"0404538215";"0"
"278418";"0425033104";"0"
"278418";"0425044432";"0"
"278418";"0425048543";"5"
"278418";"0425053245";"0"
"278418";"0425054535";"0"
"278418";"0425054918";"0"
"278418";"042505733X";"0"
"278418";"0425071022";"0"
"278418";"0425091074";"0"
"278418";"0425096106";"0"
"278418";"0425096939";"0"
"278418";"0425098559";"0"
"278418";"0425111997";"0"
"278418";"0425116840";"0"
"278418";"0425116905";"0"
"278418";"0425117383";"0"
"278418";"042511743X";"0"
"278418";"0425118703";"0"
"278418";"0425120279";"0"
"278418";"0425120694";"0"
"278418";"0425120910";"0"
"278418";"0425127214";"0"
"278418";"0425135012";"0"
"278418";"042513525X";"5"
"278418";"042513699X";"0"
"278418";"0425137562";"0"
"278418";"0425140032";"5"
"278418";"0425145638";"0"
"278418";"0425147622";"0"
"278418";"0425148696";"0"
"278418";"0425149420";"0"
"278418";"0425151867";"0"
"278418";"0425151875";"0"
"278418";"0425155404";"0"
"278418";"0425157539";"0"
"278418";"0425158632";"0"
"278418";"0425160106";"0"
"278418";"0425161749";"0"
"278418";"042516313X";"0"
"278418";"0425164136";"0"
"278418";"0425165566";"0"
"278418";"0425165779";"0"
"278418";"0425166961";"0"
"278418";"0425168700";"0"
"278418";"0425170349";"0"
"278418";"0425173283";"0"
"278418";"0425173534";"0"
"278418";"0425177351";"0"
"278418";"0425177807";"0"
"278418";"0425178102";"7"
"278418";"0425180050";"0"
"278418";"0425182142";"0"
"278418";"0425183009";"0"
"278418";"0425183971";"0"
"278418";"042518630X";"7"
"278418";"0425187721";"0"
"278418";"0439042992";"0"
"278418";"0439043638";"0"
"278418";"0439045525";"0"
"278418";"0439049946";"0"
"278418";"0439053862";"0"
"278418";"0439062454";"0"
"278418";"043908654X";"0"
"278418";"0439087481";"0"
"278418";"0439087872";"0"
"278418";"0439088275";"0"
"278418";"0439095557";"0"
"278418";"043910274X";"0"
"278418";"0439102758";"0"
"278418";"0439103975";"0"
"278418";"0439106028";"0"
"278418";"0439106761";"0"
"278418";"0439108381";"0"
"278418";"0439132266";"0"
"278418";"0439132991";"0"
"278418";"0439133718";"0"
"278418";"0439135249";"0"
"278418";"0439137411";"0"
"278418";"0439138566";"0"
"278418";"0439139392";"0"
"278418";"0439146070";"0"
"278418";"0439154049";"0"
"278418";"0439154065";"0"
"278418";"0439158141";"0"
"278418";"0439161142";"0"
"278418";"0439161150";"0"
"278418";"043917306X";"0"
"278418";"0439173078";"0"
"278418";"0439188768";"0"
"278418";"0439192625";"0"
"278418";"0439193796";"0"
"278418";"0439200911";"0"
"278418";"043920092X";"0"
"278418";"0439200938";"0"
"278418";"0439200946";"0"
"278418";"0439206545";"0"
"278418";"0439207398";"0"
"278418";"043920741X";"0"
"278418";"0439207428";"0"
"278418";"0439210089";"0"
"278418";"0439210348";"0"
"278418";"0439220335";"0"
"278418";"0439222338";"0"
"278418";"0439243971";"0"
"278418";"0439264669";"0"
"278418";"0439269865";"0"
"278418";"0439282799";"0"
"278418";"043928886X";"0"
"278418";"0439288886";"0"
"278418";"0439327660";"0"
"278418";"0439336929";"0"
"278418";"0439369061";"0"
"278418";"0439399327";"0"
"278418";"0439401372";"0"
"278418";"043940178X";"0"
"278418";"0439434556";"0"
"278418";"043949169X";"0"
"278418";"0440027691";"0"
"278418";"0440102723";"0"
"278418";"0440108322";"0"
"278418";"0440111773";"0"
"278418";"0440111811";"0"
"278418";"044011585X";"0"
"278418";"0440117569";"0"
"278418";"0440118212";"0"
"278418";"0440120004";"0"
"278418";"0440120497";"0"
"278418";"0440120918";"0"
"278418";"0440124344";"0"
"278418";"044012509X";"0"
"278418";"0440125588";"0"
"278418";"0440126606";"0"
"278418";"0440130298";"0"
"278418";"0440141753";"0"
"278418";"0440144078";"0"
"278418";"0440145465";"0"
"278418";"0440147247";"0"
"278418";"0440147360";"0"
"278418";"0440157587";"0"
"278418";"0440157943";"0"
"278418";"0440163846";"0"
"278418";"0440164842";"0"
"278418";"0440166063";"0"
"278418";"0440166497";"0"
"278418";"0440167531";"0"
"278418";"0440167817";"0"
"278418";"0440170796";"0"
"278418";"0440173922";"0"
"278418";"0440175437";"0"
"278418";"0440176484";"0"
"278418";"0440179807";"0"
"278418";"0440183278";"0"
"278418";"0440184622";"7"
"278418";"0440184630";"0"
"278418";"0440185327";"0"
"278418";"0440185564";"0"
"278418";"0440185793";"0"
"278418";"044018584X";"0"
"278418";"0440193613";"0"
"278418";"044019539X";"0"
"278418";"0440200407";"0"
"278418";"0440201969";"0"
"278418";"044020271X";"0"
"278418";"0440204275";"0"
"278418";"0440205085";"0"
"278418";"0440205417";"0"
"278418";"0440206154";"0"
"278418";"0440206561";"5"
"278418";"0440206588";"0"
"278418";"0440207428";"0"
"278418";"0440207622";"7"
"278418";"0440208130";"0"
"278418";"0440208947";"0"
"278418";"0440210666";"0"
"278418";"044021145X";"0"
"278418";"0440211484";"0"
"278418";"0440211727";"0"
"278418";"0440212189";"0"
"278418";"0440212308";"0"
"278418";"0440213320";"0"
"278418";"044021369X";"0"
"278418";"0440214041";"0"
"278418";"0440214114";"0"
"278418";"044021422X";"0"
"278418";"0440217466";"0"
"278418";"0440219221";"0"
"278418";"0440219280";"0"
"278418";"0440219337";"0"
"278418";"0440220394";"0"
"278418";"0440220602";"0"
"278418";"0440222656";"0"
"278418";"0440222842";"0"
"278418";"0440223571";"0"
"278418";"0440224055";"0"
"278418";"0440224594";"0"
"278418";"044022473X";"0"
"278418";"0440224772";"0"
"278418";"0440224810";"0"
"278418";"0440225701";"0"
"278418";"0440226430";"0"
"278418";"0440226597";"0"
"278418";"0440226864";"0"
"278418";"0440228158";"0"
"278418";"0440235596";"0"
"278418";"0440235758";"0"
"278418";"0440236673";"0"
"278418";"044023669X";"0"
"278418";"044023722X";"0"
"278418";"0440400627";"0"
"278418";"0440403227";"0"
"278418";"0440403294";"0"
"278418";"0440405726";"0"
"278418";"0440406404";"0"
"278418";"0440406595";"0"
"278418";"044040665X";"0"
"278418";"0440407613";"0"
"278418";"0440407923";"0"
"278418";"0440408164";"0"
"278418";"0440408334";"0"
"278418";"0440409322";"0"
"278418";"0440409713";"0"
"278418";"0440410231";"0"
"278418";"0440411262";"0"
"278418";"0440412692";"0"
"278418";"0440413036";"0"
"278418";"0440413494";"0"
"278418";"0440413699";"0"
"278418";"0440413915";"0"
"278418";"0440414237";"0"
"278418";"0440414261";"0"
"278418";"0440414520";"0"
"278418";"0440415241";"0"
"278418";"0440428130";"0"
"278418";"0440433940";"0"
"278418";"0440439884";"0"
"278418";"0440441099";"0"
"278418";"0440444381";"0"
"278418";"0440457173";"0"
"278418";"0440479002";"9"
"278418";"0440482216";"0"
"278418";"0440484332";"0"
"278418";"0440492041";"0"
"278418";"0440495563";"0"
"278418";"0440504953";"0"
"278418";"0440505712";"0"
"278418";"0440550254";"0"
"278418";"044056753X";"5"
"278418";"0440700272";"0"
"278418";"0440800129";"9"
"278418";"0440800714";"0"
"278418";"0440803098";"0"
"278418";"0440848156";"0"
"278418";"0440907071";"0"
"278418";"0440908035";"0"
"278418";"0440910552";"0"
"278418";"0440925606";"0"
"278418";"0440940001";"0"
"278418";"0440949777";"0"
"278418";"0440966388";"0"
"278418";"0440982391";"0"
"278418";"0441000150";"0"
"278418";"0441000924";"0"
"278418";"0441001823";"0"
"278418";"0441005551";"0"
"278418";"0441005764";"0"
"278418";"0441116183";"5"
"278418";"0441132456";"0"
"278418";"0441248845";"0"
"278418";"0441317480";"0"
"278418";"044132231X";"0"
"278418";"0441451306";"0"
"278418";"0441470734";"2"
"278418";"0441586945";"0"
"278418";"0441651690";"0"
"278418";"0441693237";"0"
"278418";"0441757227";"0"
"278418";"044301566X";"0"
"278418";"0445043326";"0"
"278418";"0445205636";"5"
"278418";"0445209127";"0"
"278418";"0445408154";"0"
"278418";"0446301728";"0"
"278418";"0446303011";"0"
"278418";"0446306223";"0"
"278418";"0446310786";"0"
"278418";"0446315176";"0"
"278418";"0446322121";"0"
"278418";"0446343455";"0"
"278418";"0446350109";"0"
"278418";"0446354872";"0"
"278418";"0446356913";"0"
"278418";"0446357030";"0"
"278418";"0446357103";"0"
"278418";"0446359726";"0"
"278418";"0446360406";"0"
"278418";"0446363030";"0"
"278418";"0446363251";"0"
"278418";"0446363510";"0"
"278418";"0446363626";"0"
"278418";"0446364193";"0"
"278418";"0446364266";"0"
"278418";"0446364304";"0"
"278418";"0446364800";"0"
"278418";"0446364819";"0"
"278418";"0446364835";"0"
"278418";"0446394211";"0"
"278418";"0446401013";"0"
"278418";"0446512753";"0"
"278418";"0446516139";"0"
"278418";"0446516317";"0"
"278418";"044651652X";"0"
"278418";"0446517410";"0"
"278418";"0446519723";"0"
"278418";"0446519790";"0"
"278418";"0446520608";"5"
"278418";"0446520659";"0"
"278418";"0446520802";"0"
"278418";"0446523089";"0"
"278418";"0446523569";"0"
"278418";"0446525480";"0"
"278418";"0446600709";"0"
"278418";"0446600768";"0"
"278418";"0446600962";"0"
"278418";"0446600970";"0"
"278418";"0446600989";"0"
"278418";"0446601640";"0"
"278418";"0446601985";"0"
"278418";"0446602019";"0"
"278418";"0446602086";"0"
"278418";"0446602159";"0"
"278418";"0446602736";"0"
"278418";"0446603309";"0"
"278418";"0446603368";"6"
"278418";"0446604275";"0"
"278418";"0446604623";"0"
"278418";"0446604844";"0"
"278418";"0446605239";"0"
"278418";"0446606022";"0"
"278418";"0446606219";"0"
"278418";"0446608823";"0"
"278418";"0446608955";"0"
"278418";"0446609617";"0"
"278418";"044661095X";"0"
"278418";"0446672211";"0"
"278418";"0446802204";"0"
"278418";"0446941166";"0"
"278418";"044804501X";"0"
"278418";"0448092867";"0"
"278418";"0448095017";"0"
"278418";"0448095041";"0"
"278418";"0448095319";"0"
"278418";"0448095335";"0"
"278418";"0448095343";"0"
"278418";"0448095351";"0"
"278418";"044809536X";"0"
"278418";"0448095467";"0"
"278418";"0448190893";"0"
"278418";"044819094X";"0"
"278418";"0448343606";"0"
"278418";"0448400936";"0"
"278418";"044840124X";"0"
"278418";"0448401304";"0"
"278418";"044840463X";"0"
"278418";"0448405199";"0"
"278418";"0448412640";"0"
"278418";"0448412772";"0"
"278418";"044841287X";"0"
"278418";"0448421852";"0"
"278418";"044846537X";"0"
"278418";"0449001946";"0"
"278418";"0449001962";"0"
"278418";"0449123782";"0"
"278418";"0449126765";"0"
"278418";"0449134369";"0"
"278418";"0449138364";"0"
"278418";"0449143600";"0"
"278418";"0449148394";"0"
"278418";"0449148920";"0"
"278418";"044920216X";"0"
"278418";"0449202941";"0"
"278418";"0449204324";"0"
"278418";"0449205967";"0"
"278418";"0449206181";"0"
"278418";"0449206610";"0"
"278418";"0449208508";"0"
"278418";"0449209598";"0"
"278418";"0449210324";"5"
"278418";"0449212084";"0"
"278418";"0449217264";"0"
"278418";"044922046X";"0"
"278418";"0449221180";"0"
"278418";"0449221555";"0"
"278418";"0449222241";"0"
"278418";"0449222713";"0"
"278418";"0449223450";"0"
"278418";"0449224155";"0"
"278418";"0449229440";"0"
"278418";"0449232921";"0"
"278418";"0449234606";"0"
"278418";"0449237869";"0"
"278418";"0449240673";"0"
"278418";"0449242765";"0"
"278418";"0449245691";"0"
"278418";"0449500330";"0"
"278418";"0449501116";"0"
"278418";"0449909069";"0"
"278418";"0449909557";"0"
"278418";"0449911616";"0"
"278418";"0449911888";"0"
"278418";"0451121228";"0"
"278418";"0451126041";"0"
"278418";"0451127897";"0"
"278418";"0451128370";"0"
"278418";"0451134680";"0"
"278418";"0451136101";"0"
"278418";"0451136683";"5"
"278418";"0451138945";"0"
"278418";"0451139682";"0"
"278418";"0451147367";"0"
"278418";"0451150376";"0"
"278418";"0451150406";"0"
"278418";"0451152190";"0"
"278418";"0451153553";"0"
"278418";"0451155750";"0"
"278418";"0451156609";"0"
"278418";"0451160525";"0"
"278418";"0451162072";"0"
"278418";"0451165594";"0"
"278418";"0451167783";"0"
"278418";"0451169387";"0"
"278418";"0451169530";"0"
"278418";"0451172817";"0"
"278418";"0451173392";"6"
"278418";"0451175123";"0"
"278418";"0451176464";"0"
"278418";"0451176723";"0"
"278418";"0451176820";"0"
"278418";"0451177096";"0"
"278418";"0451177908";"0"
"278418";"0451177975";"0"
"278418";"0451178386";"0"
"278418";"0451178424";"0"
"278418";"0451179900";"0"
"278418";"0451181379";"0"
"278418";"0451182391";"0"
"278418";"0451183665";"0"
"278418";"0451184963";"0"
"278418";"0451186486";"0"
"278418";"0451186923";"0"
"278418";"0451188470";"0"
"278418";"0451190157";"0"
"278418";"0451190521";"0"
"278418";"0451191692";"0"
"278418";"0451191722";"0"
"278418";"0451195264";"0"
"278418";"0451197127";"0"
"278418";"0451202198";"0"
"278418";"0451205421";"0"
"278418";"0451400763";"0"
"278418";"0451403568";"0"
"278418";"0451404068";"0"
"278418";"0451404211";"0"
"278418";"0451406176";"0"
"278418";"0451406656";"0"
"278418";"0451408098";"0"
"278418";"0451408411";"0"
"278418";"0451408543";"0"
"278418";"0451408667";"0"
"278418";"0451408845";"0"
"278418";"0451409019";"0"
"278418";"0451409744";"0"
"278418";"0451451406";"0"
"278418";"0451518829";"0"
"278418";"0451519620";"0"
"278418";"0451519655";"0"
"278418";"0451521285";"0"
"278418";"0451522621";"0"
"278418";"0451524772";"0"
"278418";"0451524942";"0"
"278418";"0451526503";"0"
"278418";"0451526538";"0"
"278418";"0451526805";"0"
"278418";"0451625838";"0"
"278418";"0451627296";"0"
"278418";"0452264464";"0"
"278418";"0460870289";"0"
"278418";"0471358355";"0"
"278418";"0471515353";"0"
"278418";"0471577103";"0"
"278418";"0486207897";"0"
"278418";"0486214834";"0"
"278418";"0486232360";"0"
"278418";"0486266893";"0"
"278418";"0486268705";"0"
"278418";"0486268780";"0"
"278418";"0486277852";"0"
"278418";"0486278166";"0"
"278418";"048628039X";"0"
"278418";"0486286568";"0"
"278418";"0486295559";"0"
"278418";"0486296466";"0"
"278418";"0505522764";"0"
"278418";"0515039276";"0"
"278418";"0515056383";"0"
"278418";"0515060674";"0"
"278418";"0515068594";"0"
"278418";"0515068748";"0"
"278418";"0515071080";"0"
"278418";"0515075841";"0"
"278418";"0515087947";"0"
"278418";"0515090298";"0"
"278418";"0515100226";"0"
"278418";"0515101214";"0"
"278418";"0515110396";"0"
"278418";"0515115029";"0"
"278418";"0515116297";"0"
"278418";"0515116475";"0"
"278418";"0515118907";"0"
"278418";"0515119415";"0"
"278418";"051512012X";"0"
"278418";"0515120456";"0"
"278418";"0515121428";"0"
"278418";"0515122408";"0"
"278418";"051512334X";"0"
"278418";"051512608X";"0"
"278418";"0515126772";"0"
"278418";"0515126985";"0"
"278418";"0515127833";"0"
"278418";"0515128023";"0"
"278418";"0515128546";"0"
"278418";"0515129704";"0"
"278418";"0515130168";"0"
"278418";"0515130389";"8"
"278418";"0515130524";"0"
"278418";"0515131229";"8"
"278418";"0515132136";"0"
"278418";"051604639X";"0"
"278418";"0516049119";"0"
"278418";"0516087371";"0"
"278418";"0516088556";"0"
"278418";"0517035553";"0"
"278418";"0517052229";"0"
"278418";"0517052369";"0"
"278418";"0517065258";"0"
"278418";"051734582X";"0"
"278418";"0517348764";"0"
"278418";"0517500345";"0"
"278418";"0517528436";"0"
"278418";"0517565994";"0"
"278418";"0517576767";"0"
"278418";"0517577550";"0"
"278418";"0517598183";"0"
"278418";"0517707918";"0"
"278418";"0517800349";"0"
"278418";"051788710X";"4"
"278418";"051788738X";"0"
"278418";"0520045599";"0"
"278418";"0523426429";"0"
"278418";"0525111255";"0"
"278418";"0525249249";"0"
"278418";"0525420282";"0"
"278418";"0525440585";"0"
"278418";"0525442332";"0"
"278418";"0525442553";"0"
"278418";"0525443959";"0"
"278418";"0525448780";"0"
"278418";"0525452672";"0"
"278418";"0525458883";"0"
"278418";"0525460543";"0"
"278418";"0525938990";"0"
"278418";"0525941479";"0"
"278418";"0525941908";"0"
"278418";"0525945415";"0"
"278418";"0525945784";"0"
"278418";"0529044633";"0"
"278418";"0531012174";"0"
"278418";"053104470X";"0"
"278418";"0531045269";"0"
"278418";"0531048160";"0"
"278418";"0531068021";"0"
"278418";"0531083608";"0"
"278418";"0531087875";"0"
"278418";"0531101827";"0"
"278418";"0531102637";"0"
"278418";"0531140210";"0"
"278418";"0531202534";"0"
"278418";"0534003478";"0"
"278418";"0534004490";"0"
"278418";"0553013289";"0"
"278418";"0553050532";"0"
"278418";"055305502X";"0"
"278418";"0553055038";"0"
"278418";"055305516X";"0"
"278418";"0553055224";"0"
"278418";"0553055984";"0"
"278418";"0553057995";"0"
"278418";"0553058894";"0"
"278418";"0553072927";"0"
"278418";"0553095919";"0"
"278418";"0553096834";"0"
"278418";"0553099558";"0"
"278418";"0553100807";"0"
"278418";"0553103008";"0"
"278418";"0553104225";"0"
"278418";"0553111396";"0"
"278418";"0553120166";"0"
"278418";"055312577X";"0"
"278418";"0553131834";"9"
"278418";"0553154184";"0"
"278418";"0553156756";"0"
"278418";"0553156802";"0"
"278418";"0553157094";"0"
"278418";"0553157116";"0"
"278418";"0553157213";"0"
"278418";"0553157345";"0"
"278418";"0553157353";"0"
"278418";"0553157396";"0"
"278418";"0553158333";"0"
"278418";"0553158910";"0"
"278418";"0553158929";"0"
"278418";"0553201344";"3"
"278418";"0553202790";"9"
"278418";"0553208845";"0"
"278418";"0553210793";"0"
"278418";"0553211285";"0"
"278418";"0553211404";"0"
"278418";"055321277X";"0"
"278418";"0553213164";"0"
"278418";"055321330X";"0"
"278418";"0553213393";"0"
"278418";"055322011X";"0"
"278418";"0553230018";"0"
"278418";"0553231758";"0"
"278418";"0553232177";"0"
"278418";"0553237209";"0"
"278418";"0553238000";"0"
"278418";"0553243055";"0"
"278418";"0553249231";"0"
"278418";"0553249479";"0"
"278418";"0553250337";"0"
"278418";"055325362X";"0"
"278418";"0553256157";"0"
"278418";"0553257439";"0"
"278418";"0553258311";"0"
"278418";"0553258877";"0"
"278418";"0553264613";"0"
"278418";"0553268880";"0"
"278418";"0553268953";"0"
"278418";"0553270117";"0"
"278418";"0553271571";"10"
"278418";"0553272535";"0"
"278418";"0553274295";"0"
"278418";"0553274740";"0"
"278418";"0553274775";"0"
"278418";"0553278142";"0"
"278418";"055327824X";"0"
"278418";"0553278355";"0"
"278418";"0553280414";"0"
"278418";"0553282700";"5"
"278418";"0553283626";"0"
"278418";"0553284789";"0"
"278418";"0553287087";"0"
"278418";"055328861X";"0"
"278418";"0553289519";"0"
"278418";"0553290576";"0"
"278418";"0553290614";"0"
"278418";"055329122X";"0"
"278418";"055329170X";"0"
"278418";"0553292951";"0"
"278418";"055329296X";"0"
"278418";"055329301X";"0"
"278418";"0553293893";"0"
"278418";"0553293907";"0"
"278418";"0553294989";"0"
"278418";"0553297570";"0"
"278418";"0553297988";"6"
"278418";"0553299352";"5"
"278418";"0553348310";"0"
"278418";"0553351478";"0"
"278418";"0553373080";"0"
"278418";"0553373412";"0"
"278418";"0553442449";"0"
"278418";"0553443127";"0"
"278418";"0553443364";"0"
"278418";"0553443577";"0"
"278418";"0553443941";"0"
"278418";"0553444077";"0"
"278418";"0553444727";"0"
"278418";"0553445294";"0"
"278418";"0553445405";"0"
"278418";"0553445618";"0"
"278418";"0553480243";"0"
"278418";"0553481339";"0"
"278418";"0553481525";"0"
"278418";"0553481606";"0"
"278418";"0553482475";"0"
"278418";"055348253X";"0"
"278418";"0553483145";"0"
"278418";"0553483285";"0"
"278418";"055348351X";"0"
"278418";"055348480X";"0"
"278418";"0553542842";"0"
"278418";"0553560018";"0"
"278418";"0553560050";"0"
"278418";"0553560115";"0"
"278418";"0553560271";"0"
"278418";"0553561375";"0"
"278418";"0553564013";"0"
"278418";"055356451X";"0"
"278418";"0553564552";"0"
"278418";"0553564676";"0"
"278418";"0553565605";"3"
"278418";"0553566180";"0"
"278418";"0553566199";"0"
"278418";"0553566229";"0"
"278418";"0553567462";"0"
"278418";"0553567470";"0"
"278418";"0553567500";"0"
"278418";"0553567535";"0"
"278418";"0553567551";"0"
"278418";"0553567586";"0"
"278418";"055356773X";"0"
"278418";"0553568701";"0"
"278418";"0553568779";"0"
"278418";"0553569015";"0"
"278418";"0553569082";"0"
"278418";"055357227X";"0"
"278418";"055357230X";"0"
"278418";"0553572512";"0"
"278418";"055357258X";"0"
"278418";"0553573136";"0"
"278418";"0553574078";"0"
"278418";"0553574752";"0"
"278418";"0553578375";"0"
"278418";"0553578898";"0"
"278418";"0553579754";"0"
"278418";"0553580221";"0"
"278418";"0553581023";"0"
"278418";"0553582097";"0"
"278418";"0553582658";"0"
"278418";"0553583980";"0"
"278418";"0570048257";"0"
"278418";"0570061210";"0"
"278418";"0570061954";"0"
"278418";"0571193307";"0"
"278418";"0573693412";"0"
"278418";"0590010891";"0"
"278418";"059001496X";"0"
"278418";"0590023101";"0"
"278418";"0590035010";"0"
"278418";"0590035517";"0"
"278418";"0590036394";"0"
"278418";"0590037145";"0"
"278418";"0590059459";"0"
"278418";"0590065858";"0"
"278418";"0590065890";"0"
"278418";"0590088203";"0"
"278418";"0590093878";"0"
"278418";"059009887X";"0"
"278418";"059010294X";"0"
"278418";"0590115057";"0"
"278418";"0590117653";"9"
"278418";"0590120700";"0"
"278418";"0590134620";"0"
"278418";"0590134701";"0"
"278418";"0590134744";"0"
"278418";"0590138588";"0"
